$Element Number
43512
$Element_id  Value
101  3.38384973394673829023e-05  1.05554229327333581070e-05
102  3.20998809852091195960e-05  3.94249339573007055075e-05
103  2.54415153530616499798e-05  2.06710731419250786094e-05
104  1.81670158967689550822e-05  2.37432055966106619709e-05
105  1.32418425188527871296e-05  4.62929486672411204793e-05
106  -7.88788077363617774361e-05  3.26855049109916844224e-04
107  -5.57243562943001890175e-06  1.16672145665506573649e-05
108  0.00000000000000000000e+00  3.26973594272816367736e-06
109  6.85742371307262862968e-10  -2.99686023416742666124e-06
110  1.14051473821244914061e-05  -6.47492776853988479945e-06
111  1.92164966253666243275e-05  -1.48042149903301878660e-05
112  1.31736837166906185510e-05  -1.03793091183780114556e-05
113  1.28142625644373921536e-05  -8.90153601512476045266e-06
114  1.47214631733401274833e-05  1.40790024677144617448e-04
115  -1.25991991312968578662e-05  1.48065976447161343432e-05
116  -9.55446023653555683226e-06  1.24123295669406025996e-05
117  -3.99656353937808667657e-06  4.41568435514093699163e-06
118  0.00000000000000000000e+00  0.00000000000000000000e+00
119  -4.19812775274273139171e-06  -1.14047417807714039496e-09
120  -3.34538384530802981228e-06  4.63781546204358520208e-06
121  -4.96678093631408457177e-10  2.00133556600270484980e-06
122  2.00960348111195718529e-07  7.29833344056516350131e-06
123  6.94766799291410411624e-07  9.90343761190761451827e-06
124  6.39241340182631092144e-06  8.76800477267395669606e-06
125  1.45740829420678118656e-05  5.88308282331414048456e-06
126  1.76795716685425155273e-05  9.10110675375560699066e-06
127  2.03950947078196476799e-05  2.67245289574770731027e-05
128  2.37331354952858265502e-05  3.03577783030444267414e-05
129  2.05821436524078846969e-05  3.12380396193123218004e-05
130  6.53198074624973941361e-05  2.02441070574849602687e-04
131  -5.64044390579493371777e-05  1.64779279737417219806e-04
132  -4.99428591254539129611e-06  7.07729765567956569446e-06
133  0.00000000000000000000e+00  2.63778018014503498070e-06
134  0.00000000000000000000e+00  0.00000000000000000000e+00
135  2.15277963742510602805e-06  -2.11212182257028465972e-06
136  8.63575544953578395457e-06  -5.64741259985994934113e-06
137  1.37954534279616162064e-05  -1.34091042486748983050e-05
138  1.00126771978635103311e-05  -3.03393690323376077474e-06
139  1.10112843403355430805e-05  -3.31271567470698447778e-06
140  1.22450422347151560248e-05  -2.18673904471727504866e-06
141  -2.37140402006672277669e-05  3.74412824676168044824e-05
142  -8.15426325101592993911e-06  1.51528279493634623209e-05
143  -3.04047937240518548692e-06  8.81765992282033909543e-06
144  0.00000000000000000000e+00  1.68883585857063602182e-06
145  0.00000000000000000000e+00  0.00000000000000000000e+00
146  6.15195539564526568552e-07  6.96431845201623083000e-06
147  1.87229553391564245613e-06  7.64798019122002963434e-06
148  2.29341523480607289683e-06  2.51740324421398760845e-05
149  2.00300066454625646027e-10  6.45890511843878703822e-06
150  4.14736647858093674155e-06  1.06374374189241967991e-05
151  1.31491999962986331308e-05  9.68121763930557209499e-06
152  1.88528601686654060895e-05  9.78126626862347118565e-06
153  2.56028422529955884050e-05  2.67337505631341150491e-05
154  1.43688286473637869049e-05  2.78033655575782108938e-05
155  1.56901206076417433185e-05  2.98898642306692212021e-05
156  5.44342982671444568861e-05  3.07724126439677030196e-04
157  -6.86800713643768913786e-05  5.20457968417051757915e-05
158  -8.53535614555863019121e-06  4.69996575525750931679e-06
159  0.00000000000000000000e+00  2.75988283754818482975e-06
160  -8.41697874526185406938e-09  9.01908617191526027748e-07
161  0.00000000000000000000e+00  0.00000000000000000000e+00
162  5.41986613628113824049e-06  -4.13024024430210927880e-06
163  1.32326421975003692753e-05  -6.19892292157125223963e-06
164  8.06334421688093442118e-06  -9.57539213480253426095e-10
165  5.57861883949992952436e-06  -1.89023827153387361675e-13
166  1.21997734813604153867e-05  -8.88323244128683963188e-07
167  2.21590448899276404511e-05  4.20413919578320894720e-05
168  -1.29456456408371384909e-05  1.32217463523906867269e-05
169  -6.75423420561031767693e-06  9.37036966719402504610e-06
170  -4.48863688713859298798e-07  5.90307196053778566596e-06
171  0.00000000000000000000e+00  0.00000000000000000000e+00
172  0.00000000000000000000e+00  0.00000000000000000000e+00
173  2.73865044193757466856e-06  3.99245098218523907277e-06
174  4.09560409231346172847e-06  9.97881810198244935774e-06
175  1.18829691982417371207e-06  1.42491428333746684287e-05
176  1.25962401108476485407e-06  4.19841079176543353880e-05
177  4.07137595945295549224e-14  5.41001354566188275220e-06
178  4.29328144873112377327e-06  1.20850747700923057181e-05
179  1.18090273736042140293e-05  1.41486338274567256069e-05
180  1.46698197160544113607e-05  1.66926331284025074731e-05
181  1.95820388781786812655e-05  3.62317488103079622577e-05
182  6.86188029821010461799e-06  2.06523094588317912611e-05
183  2.00835644195291881475e-05  2.80700401412642972301e-04
184  -8.60353955115203162000e-05  1.33384490898045014523e-04
185  -1.17286569245617035197e-04  2.96677945075537846632e-05
186  -8.49322622903613486665e-06  4.25075832425993751341e-06
187  0.00000000000000000000e+00  1.64953326236167714134e-06
188  -2.39450627404352076706e-06  1.60088021612925041181e-09
189  -3.25669837549110697023e-06  2.92777285568071680830e-06
190  0.00000000000000000000e+00  7.02578739715976317520e-07
191  3.45835457721850874653e-06  -3.18616944032694432380e-06
192  6.71713569567939583146e-06  -6.52711422169057025716e-06
193  1.19389723958372669560e-05  3.09253654292113618667e-07
194  1.43249720599779770781e-05  9.07421158709715963235e-07
195  8.89404882494129921046e-06  2.02688018944539634068e-10
196  2.58035666203526527131e-04  -1.29277880271268728310e-05
197  -9.33458264495765682105e-06  1.51083554618965540476e-05
198  -7.34698080532660813247e-06  1.32218468752403863408e-05
199  -9.88335088083520086089e-08  1.00232085797141579476e-05
200  0.00000000000000000000e+00  3.05780648052106203091e-06
201  5.73504697044909156138e-08  2.73677895298793565660e-08
202  0.00000000000000000000e+00  3.39658679512487539096e-06
203  8.80362754108820295615e-07  9.80179951686277955514e-06
204  2.02312324962414692771e-06  3.78044320727472969116e-05
205  -5.89890047446154972864e-07  2.22239111450526228013e-05
206  -9.67088621895548016629e-08  2.70603950555967784288e-05
207  6.51405034212431809757e-18  5.62373304448188218247e-06
208  5.43554584815682747964e-06  1.38692607671173454166e-05
209  9.88623876147049609261e-06  1.25754226961601079402e-05
210  1.08060091581821179495e-04  2.34847363543730413074e-03
211  -6.95770175407559179166e-05  4.96739640109648719450e-04
212  -9.64260612579356828815e-05  7.61845237031450275324e-04
213  -3.38827181718788332521e-04  3.16906121618138348489e-04
214  -2.30364036717202756493e-04  -1.01282399948150742794e-05
215  -2.09668629195329436136e-05  -6.02570859507631482490e-06
216  -7.43573844331890666093e-06  3.37786436991202378651e-06
217  0.00000000000000000000e+00  2.30952274922650456742e-06
218  -2.11878707332920506758e-05  -4.12935905161925352348e-06
219  -1.09650025036531186472e-05  5.64959964998767173299e-06
220  0.00000000000000000000e+00  1.19116524068630149356e-06
221  8.00893954664830882909e-07  -1.69187326815936296707e-06
222  8.71223735046032128084e-06  -5.01960673627427102071e-06
223  3.60547264204380747037e-05  -6.71059099273334514195e-06
224  6.59163307308402267445e-05  -8.88779567453704687533e-06
225  8.06028093276184575159e-05  -4.68354602001776968833e-06
226  3.37813046731786341013e-05  -3.87201630040316798035e-06
227  4.19322430422686698077e-07  5.62357725466830919215e-05
228  -8.61954591507363090562e-06  1.67442029686597330951e-05
229  -5.53439216202173343851e-07  1.21103854667179041787e-05
230  0.00000000000000000000e+00  4.72174484886254899348e-06
231  3.30365090158500599683e-09  4.56182539101328696560e-06
232  0.00000000000000000000e+00  0.00000000000000000000e+00
233  3.80315011696209661176e-06  7.25196595091797759395e-06
234  6.81302843588039477152e-06  1.13685838899741550032e-05
235  1.43470822855411560495e-06  3.39304604123423679475e-05
236  1.03267708834137204365e-06  1.75198881110243779593e-05
237  3.10733810539063035161e-06  2.88800850013954974339e-05
238  3.89191609073751972297e-06  1.12905703332871829302e-05
239  3.77723562750536630535e-06  1.46184502561285235514e-05
240  7.05814536900267654879e-03  1.88846233018666342408e-03
241  3.27556214517229398256e-04  1.33012599794557072504e-03
242  -6.29278735932439298390e-05  -1.08711142262826359662e-05
243  -2.87074411298658823625e-04  -3.43650098328832331570e-05
244  -1.21873076402801569442e-05  -7.67116730713295581702e-06
245  -1.26688673899196094013e-05  -6.30256969856824602705e-06
246  -1.70592704401047523598e-05  -5.49606172312790446159e-06
247  -2.23344024772986404965e-05  6.11343275944864256757e-06
248  0.00000000000000000000e+00  2.71467505577754476172e-06
249  -4.02750256567820220070e-06  -5.94194233405810588868e-06
250  -1.03586868405765653088e-05  -4.54785353067343851787e-06
251  -2.73265531694376645437e-06  7.67703041093807852104e-10
252  -1.67187069966538879227e-06  1.99632624448750448261e-06
253  0.00000000000000000000e+00  0.00000000000000000000e+00
254  3.27744039772090556799e-06  -1.39764335806493430537e-06
255  8.68684259960897141382e-06  -2.66112760776491618188e-06
256  1.22900068916905476059e-05  -2.86156787567122648260e-06
257  1.38710769892597480721e-05  -1.67567831045282888691e-06
258  8.98876310561501338137e-06  -3.61770127019414146036e-10
259  4.82752310618264184874e-05  5.10222200952563872831e-06
260  -2.79826784079708190797e-06  1.80118897865904712004e-05
261  -1.36063642839916274047e-06  1.08395119109075987101e-05
262  0.00000000000000000000e+00  3.94148487958026772637e-06
263  1.54638092876036261574e-06  7.05332836907136567789e-06
264  1.95973062075515291308e-06  4.75469902711967082323e-09
265  0.00000000000000000000e+00  0.00000000000000000000e+00
266  2.79473644545437437879e-06  4.62348661933609899591e-06
267  2.13922949365821907209e-05  9.24945954729531721579e-06
268  2.90625907536677525176e-05  1.66156832108652685934e-05
269  3.44181742595738759716e-06  2.04619365640175418313e-05
270  2.70436176749379459381e-06  1.84968159167070347187e-05
271  7.59499156839425575410e-06  1.87748316315800645507e-05
272  7.57422891972881575956e-06  1.68251067823604357051e-05
273  2.36448150400006003964e-04  1.04243594531840642892e-03
274  -3.63106926646033373058e-04  2.78371708827976459407e-05
275  -4.44293765654404636955e-06  -1.51928478033130789584e-07
276  -2.81736025698841137448e-06  -8.88754361368776643983e-10
277  -3.46768039794500183379e-06  -8.56035197848651443871e-07
278  -8.32765655365331752683e-06  -5.29011862559037908599e-06
279  -5.79288073899667598730e-06  -2.32552902973853709687e-06
280  -2.72220791988687736747e-06  -9.58046272697262178401e-07
281  0.00000000000000000000e+00  -5.56552024712739924012e-07
282  1.18222387414751913071e-06  6.12736347077930485893e-06
283  1.51365650427876721192e-06  8.55219610121006669342e-09
284  0.00000000000000000000e+00  -2.08916627287602083869e-06
285  -7.89232521278107893232e-06  -1.10835331973367827245e-05
286  -5.27177817289664968960e-06  6.47015164916332590267e-08
287  -2.62608644930108846402e-06  2.96661713009065178520e-06
288  0.00000000000000000000e+00  7.84452494938617968618e-07
289  1.19640463862862993113e-06  3.86413818246441797432e-10
290  3.30576348408123116279e-06  7.70419730351566501085e-14
291  4.83947442798852692409e-06  1.18478250959651043513e-17
292  5.78663998396389097414e-06  1.66429044839089155652e-21
293  2.00316500462172447324e-05  2.40977128364508653504e-07
294  7.51720140309558994100e-05  9.51583580463966856907e-06
295  -4.39978483459872316138e-06  1.60532657348481515606e-05
296  -4.45862114214672029854e-06  1.00311348955051438022e-05
297  0.00000000000000000000e+00  2.66910830530717898176e-06
298  3.50117294660824371501e-06  7.29337368826167703608e-06
299  1.15246029206857453361e-05  2.70358320698972803784e-06
300  4.64601404037010953167e-06  1.62426994743907301950e-09
301  -4.63602171117748772453e-08  0.00000000000000000000e+00
302  0.00000000000000000000e+00  0.00000000000000000000e+00
303  4.05790222226111151167e-07  7.28860164057704288710e-06
304  6.81521660787822873097e-07  7.97814220530432919860e-06
305  3.52489797873516741262e-06  1.92928866461366303262e-09
306  1.36929742186150783605e-05  1.06312335343094256362e-06
307  2.12377001809130491977e-05  7.17213984742399476266e-06
308  9.06847980320727846968e-06  1.40217574356025250474e-05
309  5.79882625185009487051e-06  1.55477489399184056276e-05
310  4.55331442261554064323e-06  5.56695633445874501463e-06
311  1.11308353994253939122e-04  2.88822192070477897115e-04
312  -1.06769068572125040452e-06  1.01619413211300130606e-12
313  -1.29772180510634211373e-06  1.12387636938514280719e-09
314  -6.06709592529178362645e-06  1.76230556082294809155e-06
315  -2.75242498323521236344e-06  0.00000000000000000000e+00
316  -3.11283913190991481121e-06  0.00000000000000000000e+00
317  -2.15008317669299865583e-06  0.00000000000000000000e+00
318  -1.12148222720207536592e-06  0.00000000000000000000e+00
319  0.00000000000000000000e+00  0.00000000000000000000e+00
320  2.07122934492500264907e-06  4.84491662451994200113e-06
321  3.11014906446116939727e-06  6.93354764655588656942e-06
322  -6.20909969496933490409e-08  -5.73502764510457170704e-09
323  0.00000000000000000000e+00  -6.09288620947459974589e-07
324  1.33076154713543965476e-07  -3.25588637879523811052e-06
325  3.03920954266897862244e-07  3.40089518298100265524e-06
326  -8.85564665609676823709e-07  1.76825535687242369181e-05
327  -3.43963337548288925835e-07  4.45166333213786779758e-06
328  4.50207505383913795805e-10  1.66158808496785465596e-06
329  5.34302103621765442837e-06  8.07513693017261166871e-07
330  1.05190569673859887556e-05  3.93109768469084791246e-07
331  1.41476905708318892414e-05  9.25057103253817313063e-07
332  1.53117733684473321181e-05  6.90185703111334955203e-07
333  5.08641481953568848351e-05  6.51123426023117286100e-06
334  -8.19485695456218382344e-06  6.51494269501726809600e-05
335  -3.79459665810902034485e-06  7.00354077820146112991e-06
336  0.00000000000000000000e+00  6.09346832756293228835e-08
337  2.81382073673607025743e-06  2.71369850855165651259e-06
338  6.16747549417433893601e-06  4.99398425146979295760e-06
339  9.25621348796161353138e-06  1.92477146781161651180e-06
340  3.60009872742356411060e-06  9.93669239428858947580e-10
341  -9.50289125327023232488e-12  2.78859677195140065039e-06
342  1.13136805694461944225e-06  5.39739497887518957073e-06
343  2.06662660451362446056e-06  1.82042424666453135456e-05
344  5.28823809110067054198e-07  9.16756056680106574410e-06
345  3.76295592730151759291e-06  5.36945060059575337826e-06
346  1.27856151638355227019e-05  9.80028210119728940974e-07
347  1.16126181749760772137e-05  2.58533503677100420337e-06
348  1.49956119836825798079e-05  3.12754917491172253950e-06
349  8.90406581838161830715e-06  6.70621386029507847383e-06
350  3.64606864332167345235e-06  6.36193926834334963109e-06
351  -1.00162948076193189365e-04  2.70629434935948896823e-04
352  -2.62384358699497244633e-06  2.87133104594192668568e-06
353  -2.78281734384973940621e-06  2.47353736469291966949e-06
354  -3.68179609610958602582e-06  9.04786181798332742694e-06
355  -2.90851019703428092139e-06  4.36581710242195896837e-06
356  -5.42470073285971856767e-06  4.03206519625348082012e-06
357  -6.07832006215222794956e-06  5.23959170264961535742e-06
358  -1.80055822083903825262e-06  4.43859355782641656419e-06
359  0.00000000000000000000e+00  1.93122471237605350942e-06
360  3.23433465824677524036e-01  -6.54613391886165851830e-01
361  6.58579668223702618945e-01  -7.26917689376652464972e-01
362  -4.72701379066734649251e-09  2.06016708982940760058e-06
363  0.00000000000000000000e+00  0.00000000000000000000e+00
364  9.88636118704686827667e-07  0.00000000000000000000e+00
365  7.09327136992465518344e-06  5.97608744129413295290e-06
366  1.36924365117761290522e-05  4.83355414358015451752e-05
367  -1.07215876948075273456e-06  8.35876995558886141436e-06
368  9.75898871649739182549e-14  3.18936185350471889305e-06
369  4.86041609086380484140e-06  5.14715853122162792345e-06
370  1.18072216517827576355e-05  3.44081037183060027676e-06
371  2.43398662908309147571e-05  2.55272988815923386246e-06
372  4.76094995438537289269e-05  5.41034174912880410229e-07
373  2.98896993527877724800e-05  4.94821902078594183370e-06
374  -2.13914107977784266311e-06  7.41715468082525860444e-05
375  -8.24409286508227679281e-06  7.08194583281832799160e-06
376  0.00000000000000000000e+00  1.68763435710021051663e-06
377  1.78384903164954409984e-06  3.34219503591055135813e-06
378  8.27625898957237918631e-06  3.71350459778428363419e-06
379  1.04881749658555282031e-05  5.16869101548413721722e-06
380  7.18588140922596371805e-06  1.98101375081885160503e-06
381  2.11758047679521630861e-06  1.84293767618139168641e-09
382  0.00000000000000000000e+00  0.00000000000000000000e+00
383  0.00000000000000000000e+00  0.00000000000000000000e+00
384  1.01720746075834408322e-06  5.92936501471929769950e-06
385  4.32942674892128347733e-06  1.15213418380189867304e-05
386  4.19830077571543457875e-06  2.57161695382030352651e-05
387  5.95572567181167615178e-07  1.21624436795714367573e-05
388  1.50421661305367854381e-06  1.58068590655315176934e-05
389  4.93905340329563516660e-06  5.34427393424351891552e-06
390  4.93809627561600929751e-06  5.41198609347441582092e-06
391  5.73165943268760770605e-06  2.60815239976393953004e-06
392  8.04569968569821976335e-06  1.80245176733582458279e-06
393  1.45372667637348505852e-05  7.07575466818444943798e-06
394  -7.35868373927436983427e-05  1.04438028680565574841e-03
395  -1.56472019661868580284e-06  5.61476114828397721999e-06
396  -2.77584466507305762521e-09  3.40661892808918216320e-06
397  9.43275194944463491031e-08  1.90834659310743183426e-05
398  -7.25790299567686356417e-06  5.02898327828049139586e-05
399  -1.21278354360001905419e-06  1.09491649910324818944e-05
400  -9.97425653560760657161e-10  4.92353070360377657134e-06
401  -1.06340763488637990442e+00  9.48481058694520595687e-01
402  -1.23747937974588761989e+00  2.65854380147977409354e-01
403  -1.87012020732443806637e+00  -1.64706969258817031987e-01
404  -2.98033843258712449753e+00  4.93703511100766101460e-01
405  -3.61926683104232127519e+00  3.33335329783584377594e+00
406  -2.84778058213915496088e-06  1.90206205705411869248e-09
407  -3.77797543469221873614e-06  4.01181488295592057118e-06
408  0.00000000000000000000e+00  1.12078531984797244523e-06
409  1.50813443944902556022e-07  2.46052816569599001688e-06
410  4.33177205437554585076e-06  7.96338469482872647056e-06
411  7.29333001185372263602e-06  3.09429983501743365091e-05
412  4.12507136146961823924e-07  3.34207025531625798089e-05
413  1.61968314917906627564e-17  4.51559258282753170772e-06
414  1.82046904933013176604e-06  9.07431631231655947778e-06
415  8.80633636675604621752e-06  7.78779425509898196012e-06
416  1.25713585151687823278e-05  2.27507254852795095867e-06
417  9.19408496877378099530e-06  4.51201821464252366875e-10
418  2.02194245717980551679e-05  2.17816107953373844960e-06
419  2.17006254953808650431e-05  4.95041785232742129414e-05
420  -3.68010046713356336304e-06  9.13075765823198816807e-06
421  0.00000000000000000000e+00  3.15066249842907245975e-06
422  1.09531218133423470373e-06  7.15678771105408371430e-06
423  7.65217499133960578632e-06  7.88136531730871123323e-06
424  9.08731657691607735614e-06  9.63405094307007613325e-06
425  5.53984941466297500117e-06  1.23078432832859105910e-05
426  3.79715521254923817743e-06  4.33647612065263263008e-06
427  1.38642551944370286230e-06  4.32541317385371175590e-09
428  0.00000000000000000000e+00  0.00000000000000000000e+00
429  2.65896897575428694923e-07  2.84097346327333072610e-06
430  6.68726248931589151141e-07  3.88152236829382838268e-09
431  -5.92702739808908248807e-07  1.05792302191842413297e-08
432  -2.66110701932426197021e-07  4.32104763471386285481e-06
433  4.46331436756711364340e-10  3.81055159254950557351e-06
434  1.93945419793757991940e-06  8.61242024988254140149e-06
435  5.09641072218197461118e-06  1.49247401132125067448e-05
436  1.53668114708623679314e-06  3.09903078147467545781e-05
437  -5.18607844334869046783e-07  1.06976261437245946949e-05
438  2.08443986773141077598e-09  3.88424144816643648534e-06
439  1.44988564993619080242e-06  8.42789370390850122480e-06
440  4.22240975538956774384e-06  1.62992554722402102827e-06
441  8.64819866213862379061e-06  1.34807428743475243229e-07
442  5.68563849209755925473e-06  -5.94347802109092489240e-07
443  1.84023309011556012588e-03  4.85984030818639896332e-03
444  -4.19590467982753219492e-06  9.53889472687965301733e-06
445  -4.95121628389558954538e-07  6.11505055995171184366e-06
446  9.54239606983658340692e-11  5.60510519304036409951e-06
447  4.62375157639093396231e-07  1.88158072703380760751e-05
448  1.45706705690417286168e-06  1.84117283968873181842e-05
449  -1.86325469659407993994e+00  1.75130872408396087714e+00
450  -2.00132478937179980605e+00  1.23898817048076903546e+00
451  -2.33282301305735773056e+00  5.26070795078040220893e-01
452  -2.81225863778943363513e+00  5.61389341972389099844e-01
453  -3.41346971461369896872e+00  1.03404812308079341321e+00
454  -3.59506243425696858651e+00  3.17865714154457590368e+00
455  -3.43520991343017723096e+00  3.39538679837390322547e+00
456  -3.79637227069711338540e-05  -1.69415041942078484295e-06
457  0.00000000000000000000e+00  0.00000000000000000000e+00
458  -7.12886474786875655555e-06  -8.98417313960772196378e-06
459  -1.38116469106519190670e-05  1.25913170640272326457e-06
460  -1.61921515418780318440e-05  8.60724337975519791343e-06
461  0.00000000000000000000e+00  1.43090706762071913194e-06
462  3.94845804138036620150e-06  8.82580666320220241609e-06
463  3.31394699820963472918e-05  1.04604726284427960764e-05
464  2.60886413844565979384e-05  1.94957293011045558928e-05
465  1.05872445615653472785e-05  6.71469641778970249748e-05
466  -4.87464321388933444928e-07  1.08808420935637378921e-05
467  4.69205105787041556321e-10  6.40985037032342554750e-06
468  3.92591174674513913341e-06  1.01030808384712722314e-05
469  1.21877016898958414129e-05  4.50177428305701106355e-06
470  1.63361603236180330751e-05  1.69264635743856509881e-06
471  2.51424803139355134730e-05  5.61342682795319023413e-06
472  2.64945943979188150593e-05  3.58402992384916472711e-05
473  -4.35717138168058739891e-06  8.44707174215876041145e-06
474  0.00000000000000000000e+00  4.26234004580947480561e-06
475  1.70321180982574596413e-06  1.04494483087872821499e-05
476  6.04279994220847003567e-06  1.20069940221045722554e-05
477  6.11386829007242214802e-06  1.24693979914794947757e-05
478  3.68604383743633169792e-06  1.87257631053957454678e-05
479  2.98513862342921874142e-06  7.53382522991158756661e-06
480  3.04367773431947381553e-06  4.04059015652605847669e-06
481  1.93077758268917607410e-06  3.13185874841559922228e-09
482  1.19529114555885876210e-06  3.45973299972406534745e-12
483  8.06510497968047475576e-07  8.04078283127193877150e-16
484  -4.81049828207801200328e-06  3.12040774086961562154e-06
485  -8.94881286328135761260e-06  1.52111200077791832613e-05
486  -1.16119810538151486598e-05  -6.80754233605900334916e-06
487  -4.43314810685985848213e-06  -4.37739048069927531383e-09
488  -1.92126348676114637993e-06  2.68202198892143938768e-09
489  -1.83077261525070289066e-06  3.81134801326085378618e-06
