$Element Number
43512
$Element_id  Value
181  1.56258225104327593870e-05  2.89277009012173781069e-05
182  6.09016042428417378734e-06  1.83452801901525852158e-05
183  1.97499337089311359972e-05  2.76233420916298638009e-04
184  -8.54481131993613555672e-05  1.32388618078821705465e-04
185  -1.17177912881511383917e-04  2.96395219347381170942e-05
186  -8.49321301524571467014e-06  4.25075171188525349167e-06
187  0.00000000000000000000e+00  1.64953318548762017924e-06
188  0.00000000000000000000e+00  0.00000000000000000000e+00
189  0.00000000000000000000e+00  0.00000000000000000000e+00
190  0.00000000000000000000e+00  0.00000000000000000000e+00
191  0.00000000000000000000e+00  0.00000000000000000000e+00
192  0.00000000000000000000e+00  0.00000000000000000000e+00
193  0.00000000000000000000e+00  0.00000000000000000000e+00
194  0.00000000000000000000e+00  0.00000000000000000000e+00
195  0.00000000000000000000e+00  0.00000000000000000000e+00
196  0.00000000000000000000e+00  0.00000000000000000000e+00
197  0.00000000000000000000e+00  0.00000000000000000000e+00
198  0.00000000000000000000e+00  0.00000000000000000000e+00
199  0.00000000000000000000e+00  0.00000000000000000000e+00
200  0.00000000000000000000e+00  0.00000000000000000000e+00
201  0.00000000000000000000e+00  0.00000000000000000000e+00
202  0.00000000000000000000e+00  0.00000000000000000000e+00
203  0.00000000000000000000e+00  0.00000000000000000000e+00
204  0.00000000000000000000e+00  0.00000000000000000000e+00
205  0.00000000000000000000e+00  0.00000000000000000000e+00
206  0.00000000000000000000e+00  0.00000000000000000000e+00
207  0.00000000000000000000e+00  0.00000000000000000000e+00
208  0.00000000000000000000e+00  0.00000000000000000000e+00
209  0.00000000000000000000e+00  0.00000000000000000000e+00
210  -9.65392435091619873454e-06  1.02638509187954855839e-03
211  -6.95134387671017767250e-05  4.96349140631733784512e-04
212  -9.56273834890821350808e-05  7.55871747872851945313e-04
213  -3.36342511070129575150e-04  3.14416405582086449719e-04
214  -2.29398610441996852289e-04  -1.00980993486923423903e-05
215  -2.09680423941581064041e-05  -6.02604939708508353425e-06
216  -7.43572129776777721993e-06  3.37785658278771071250e-06
217  0.00000000000000000000e+00  2.30952262064207000422e-06
218  0.00000000000000000000e+00  0.00000000000000000000e+00
219  0.00000000000000000000e+00  0.00000000000000000000e+00
220  0.00000000000000000000e+00  0.00000000000000000000e+00
221  0.00000000000000000000e+00  0.00000000000000000000e+00
222  0.00000000000000000000e+00  0.00000000000000000000e+00
223  0.00000000000000000000e+00  0.00000000000000000000e+00
224  0.00000000000000000000e+00  0.00000000000000000000e+00
225  0.00000000000000000000e+00  0.00000000000000000000e+00
226  0.00000000000000000000e+00  0.00000000000000000000e+00
227  0.00000000000000000000e+00  0.00000000000000000000e+00
228  0.00000000000000000000e+00  0.00000000000000000000e+00
229  0.00000000000000000000e+00  0.00000000000000000000e+00
230  0.00000000000000000000e+00  0.00000000000000000000e+00
231  0.00000000000000000000e+00  0.00000000000000000000e+00
232  0.00000000000000000000e+00  0.00000000000000000000e+00
233  0.00000000000000000000e+00  0.00000000000000000000e+00
234  0.00000000000000000000e+00  0.00000000000000000000e+00
235  0.00000000000000000000e+00  0.00000000000000000000e+00
236  0.00000000000000000000e+00  0.00000000000000000000e+00
237  0.00000000000000000000e+00  0.00000000000000000000e+00
238  0.00000000000000000000e+00  0.00000000000000000000e+00
239  0.00000000000000000000e+00  0.00000000000000000000e+00
240  -2.08020876087923944561e-03  4.41417902821748667826e-04
241  -5.97403275254285767021e-04  1.31120462497134925364e-03
242  -6.11235153234753565352e-05  -1.01285752224612314695e-05
243  -2.84520400824083037616e-04  -3.45651502570977104691e-05
244  -1.21864508142467489624e-05  -7.67063088653971362053e-06
245  -1.26676306679459308471e-05  -6.30195680526242254220e-06
246  -1.70574092378922305120e-05  -5.49546523544967151513e-06
247  -2.23320240033349834820e-05  6.11277987525057955447e-06
248  0.00000000000000000000e+00  2.71467487811223796195e-06
249  0.00000000000000000000e+00  0.00000000000000000000e+00
250  0.00000000000000000000e+00  0.00000000000000000000e+00
251  0.00000000000000000000e+00  0.00000000000000000000e+00
252  0.00000000000000000000e+00  0.00000000000000000000e+00
253  0.00000000000000000000e+00  0.00000000000000000000e+00
254  0.00000000000000000000e+00  0.00000000000000000000e+00
255  0.00000000000000000000e+00  0.00000000000000000000e+00
256  0.00000000000000000000e+00  0.00000000000000000000e+00
257  0.00000000000000000000e+00  0.00000000000000000000e+00
258  0.00000000000000000000e+00  0.00000000000000000000e+00
259  0.00000000000000000000e+00  0.00000000000000000000e+00
260  0.00000000000000000000e+00  0.00000000000000000000e+00
261  0.00000000000000000000e+00  0.00000000000000000000e+00
262  0.00000000000000000000e+00  0.00000000000000000000e+00
263  0.00000000000000000000e+00  0.00000000000000000000e+00
264  0.00000000000000000000e+00  0.00000000000000000000e+00
265  0.00000000000000000000e+00  0.00000000000000000000e+00
266  0.00000000000000000000e+00  0.00000000000000000000e+00
267  0.00000000000000000000e+00  0.00000000000000000000e+00
268  0.00000000000000000000e+00  0.00000000000000000000e+00
269  0.00000000000000000000e+00  0.00000000000000000000e+00
270  0.00000000000000000000e+00  0.00000000000000000000e+00
271  0.00000000000000000000e+00  0.00000000000000000000e+00
272  0.00000000000000000000e+00  0.00000000000000000000e+00
273  -6.92924181463462347634e-04  9.43659903944183678284e-05
274  -4.13240105313501565783e-04  2.46576445492678688373e-05
275  -4.44291982460845444390e-06  -1.51927873230395977391e-07
276  -2.81735519966726642867e-06  -8.88753124312705265902e-10
277  -3.46767862311172737203e-06  -8.56034763932535777470e-07
278  -8.32765355760703536653e-06  -5.29011672192555751603e-06
279  -5.79288059134548319459e-06  -2.32552897053566391577e-06
280  -2.72220789579111427649e-06  -9.58046264249547215001e-07
281  0.00000000000000000000e+00  -5.56552024712739924012e-07
282  1.18222334066852673597e-06  6.12736069241580774485e-06
283  1.51365562163207214494e-06  8.55218904581242391750e-09
284  0.00000000000000000000e+00  0.00000000000000000000e+00
285  0.00000000000000000000e+00  0.00000000000000000000e+00
286  0.00000000000000000000e+00  0.00000000000000000000e+00
287  0.00000000000000000000e+00  0.00000000000000000000e+00
288  0.00000000000000000000e+00  0.00000000000000000000e+00
289  0.00000000000000000000e+00  0.00000000000000000000e+00
290  0.00000000000000000000e+00  0.00000000000000000000e+00
291  0.00000000000000000000e+00  0.00000000000000000000e+00
292  0.00000000000000000000e+00  0.00000000000000000000e+00
293  0.00000000000000000000e+00  0.00000000000000000000e+00
294  0.00000000000000000000e+00  0.00000000000000000000e+00
295  0.00000000000000000000e+00  0.00000000000000000000e+00
296  0.00000000000000000000e+00  0.00000000000000000000e+00
297  0.00000000000000000000e+00  0.00000000000000000000e+00
298  0.00000000000000000000e+00  0.00000000000000000000e+00
299  0.00000000000000000000e+00  0.00000000000000000000e+00
300  0.00000000000000000000e+00  0.00000000000000000000e+00
301  0.00000000000000000000e+00  0.00000000000000000000e+00
302  0.00000000000000000000e+00  0.00000000000000000000e+00
303  0.00000000000000000000e+00  0.00000000000000000000e+00
304  0.00000000000000000000e+00  0.00000000000000000000e+00
305  0.00000000000000000000e+00  0.00000000000000000000e+00
306  0.00000000000000000000e+00  0.00000000000000000000e+00
307  0.00000000000000000000e+00  0.00000000000000000000e+00
308  0.00000000000000000000e+00  0.00000000000000000000e+00
309  0.00000000000000000000e+00  0.00000000000000000000e+00
310  0.00000000000000000000e+00  0.00000000000000000000e+00
311  -1.28502018812016679562e-04  2.89585511061076731221e-04
312  -3.77128287959890792615e-07  6.66985377497004949540e-13
313  -1.29771678502683727315e-06  1.12386930877946212039e-09
314  -6.06707393297712259026e-06  1.76229919412574213268e-06
315  -2.75242495913317529942e-06  0.00000000000000000000e+00
316  -3.11283911144233137595e-06  0.00000000000000000000e+00
317  -2.15008317569372381828e-06  0.00000000000000000000e+00
318  -1.12148222720207536592e-06  0.00000000000000000000e+00
319  0.00000000000000000000e+00  0.00000000000000000000e+00
320  2.07122820978932958234e-06  4.84491396498210020956e-06
321  3.11014595241151181341e-06  6.93354070411293070683e-06
322  0.00000000000000000000e+00  0.00000000000000000000e+00
323  0.00000000000000000000e+00  0.00000000000000000000e+00
324  0.00000000000000000000e+00  0.00000000000000000000e+00
325  0.00000000000000000000e+00  0.00000000000000000000e+00
326  0.00000000000000000000e+00  0.00000000000000000000e+00
327  0.00000000000000000000e+00  0.00000000000000000000e+00
328  0.00000000000000000000e+00  0.00000000000000000000e+00
329  0.00000000000000000000e+00  0.00000000000000000000e+00
330  0.00000000000000000000e+00  0.00000000000000000000e+00
331  0.00000000000000000000e+00  0.00000000000000000000e+00
332  0.00000000000000000000e+00  0.00000000000000000000e+00
333  0.00000000000000000000e+00  0.00000000000000000000e+00
334  0.00000000000000000000e+00  0.00000000000000000000e+00
335  0.00000000000000000000e+00  0.00000000000000000000e+00
336  0.00000000000000000000e+00  0.00000000000000000000e+00
337  0.00000000000000000000e+00  0.00000000000000000000e+00
338  0.00000000000000000000e+00  0.00000000000000000000e+00
339  0.00000000000000000000e+00  0.00000000000000000000e+00
340  0.00000000000000000000e+00  0.00000000000000000000e+00
341  0.00000000000000000000e+00  0.00000000000000000000e+00
342  0.00000000000000000000e+00  0.00000000000000000000e+00
343  0.00000000000000000000e+00  0.00000000000000000000e+00
344  0.00000000000000000000e+00  0.00000000000000000000e+00
345  0.00000000000000000000e+00  0.00000000000000000000e+00
346  0.00000000000000000000e+00  0.00000000000000000000e+00
347  0.00000000000000000000e+00  0.00000000000000000000e+00
348  0.00000000000000000000e+00  0.00000000000000000000e+00
349  0.00000000000000000000e+00  0.00000000000000000000e+00
350  0.00000000000000000000e+00  0.00000000000000000000e+00
351  -1.38462347280913990362e-04  2.66977093516857345943e-04
352  -1.34700338610431293342e-06  1.46721439095380950729e-06
353  -2.78279585576870374359e-06  2.47351839525615465915e-06
354  -3.68177412107854757506e-06  9.04780723962686505863e-06
355  -2.90850926958282710315e-06  4.36581570863545555402e-06
356  -5.42469991199704938228e-06  4.03206458666970318609e-06
357  -6.07831958106242599513e-06  5.23959128794309499224e-06
358  -1.80055821078005634761e-06  4.43859353300421514776e-06
359  0.00000000000000000000e+00  1.93122471237605350942e-06
360  3.08550362456663562760e-01  -6.34487970545453916493e-01
361  6.36876021677677317534e-01  -7.02877937857066648064e-01
362  0.00000000000000000000e+00  0.00000000000000000000e+00
363  0.00000000000000000000e+00  0.00000000000000000000e+00
364  0.00000000000000000000e+00  0.00000000000000000000e+00
365  0.00000000000000000000e+00  0.00000000000000000000e+00
366  0.00000000000000000000e+00  0.00000000000000000000e+00
367  0.00000000000000000000e+00  0.00000000000000000000e+00
368  0.00000000000000000000e+00  0.00000000000000000000e+00
369  0.00000000000000000000e+00  0.00000000000000000000e+00
370  0.00000000000000000000e+00  0.00000000000000000000e+00
371  0.00000000000000000000e+00  0.00000000000000000000e+00
372  0.00000000000000000000e+00  0.00000000000000000000e+00
373  0.00000000000000000000e+00  0.00000000000000000000e+00
374  0.00000000000000000000e+00  0.00000000000000000000e+00
375  0.00000000000000000000e+00  0.00000000000000000000e+00
376  0.00000000000000000000e+00  0.00000000000000000000e+00
377  0.00000000000000000000e+00  0.00000000000000000000e+00
378  0.00000000000000000000e+00  0.00000000000000000000e+00
379  0.00000000000000000000e+00  0.00000000000000000000e+00
380  0.00000000000000000000e+00  0.00000000000000000000e+00
381  0.00000000000000000000e+00  0.00000000000000000000e+00
382  0.00000000000000000000e+00  0.00000000000000000000e+00
383  0.00000000000000000000e+00  0.00000000000000000000e+00
384  0.00000000000000000000e+00  0.00000000000000000000e+00
385  0.00000000000000000000e+00  0.00000000000000000000e+00
386  0.00000000000000000000e+00  0.00000000000000000000e+00
387  0.00000000000000000000e+00  0.00000000000000000000e+00
388  0.00000000000000000000e+00  0.00000000000000000000e+00
389  0.00000000000000000000e+00  0.00000000000000000000e+00
390  0.00000000000000000000e+00  0.00000000000000000000e+00
391  0.00000000000000000000e+00  0.00000000000000000000e+00
392  0.00000000000000000000e+00  0.00000000000000000000e+00
393  0.00000000000000000000e+00  0.00000000000000000000e+00
394  -1.43321527006281244400e-04  4.52548620707657464277e-04
395  -7.78093156568728269781e-07  2.77191489638501493108e-06
396  -2.77581186928693640684e-09  3.40660409661592737275e-06
397  9.43118055294800026124e-08  1.90803509488049801302e-05
398  -7.25724840810975005927e-06  5.02843626661571575765e-05
399  -1.21280083505835423610e-06  1.09493229842273553714e-05
400  -9.97425512643950265680e-10  4.92353018729131906839e-06
401  -1.06925455548073800038e+00  9.52967531063917516754e-01
402  -1.24738373229407772946e+00  2.75477306642882058263e-01
403  -1.88274224992967575965e+00  -1.39620604330319753039e-01
404  -2.98460291295561042091e+00  5.16778301953517815726e-01
405  -3.61819582778991977179e+00  3.33261072200148200650e+00
406  0.00000000000000000000e+00  0.00000000000000000000e+00
407  0.00000000000000000000e+00  0.00000000000000000000e+00
408  0.00000000000000000000e+00  0.00000000000000000000e+00
409  0.00000000000000000000e+00  0.00000000000000000000e+00
410  0.00000000000000000000e+00  0.00000000000000000000e+00
411  0.00000000000000000000e+00  0.00000000000000000000e+00
412  0.00000000000000000000e+00  0.00000000000000000000e+00
413  0.00000000000000000000e+00  0.00000000000000000000e+00
414  0.00000000000000000000e+00  0.00000000000000000000e+00
415  0.00000000000000000000e+00  0.00000000000000000000e+00
416  0.00000000000000000000e+00  0.00000000000000000000e+00
417  0.00000000000000000000e+00  0.00000000000000000000e+00
418  0.00000000000000000000e+00  0.00000000000000000000e+00
419  0.00000000000000000000e+00  0.00000000000000000000e+00
420  0.00000000000000000000e+00  0.00000000000000000000e+00
421  0.00000000000000000000e+00  0.00000000000000000000e+00
422  0.00000000000000000000e+00  0.00000000000000000000e+00
423  0.00000000000000000000e+00  0.00000000000000000000e+00
424  0.00000000000000000000e+00  0.00000000000000000000e+00
425  0.00000000000000000000e+00  0.00000000000000000000e+00
426  0.00000000000000000000e+00  0.00000000000000000000e+00
427  0.00000000000000000000e+00  0.00000000000000000000e+00
428  0.00000000000000000000e+00  0.00000000000000000000e+00
429  0.00000000000000000000e+00  0.00000000000000000000e+00
430  0.00000000000000000000e+00  0.00000000000000000000e+00
431  0.00000000000000000000e+00  0.00000000000000000000e+00
432  0.00000000000000000000e+00  0.00000000000000000000e+00
433  0.00000000000000000000e+00  0.00000000000000000000e+00
434  0.00000000000000000000e+00  0.00000000000000000000e+00
435  0.00000000000000000000e+00  0.00000000000000000000e+00
436  0.00000000000000000000e+00  0.00000000000000000000e+00
437  0.00000000000000000000e+00  0.00000000000000000000e+00
438  0.00000000000000000000e+00  0.00000000000000000000e+00
439  0.00000000000000000000e+00  0.00000000000000000000e+00
440  0.00000000000000000000e+00  0.00000000000000000000e+00
441  0.00000000000000000000e+00  0.00000000000000000000e+00
442  0.00000000000000000000e+00  0.00000000000000000000e+00
443  -3.24402503569163719018e-05  1.35347300777689501586e-03
444  -2.31510039329328147297e-06  5.23587990361875986700e-06
445  -4.95008184575881567834e-07  6.11398589078734729031e-06
446  9.53964581541734886463e-11  5.60405719664547087171e-06
447  4.62310899589364195164e-07  1.88129403748833181828e-05
448  1.45678387586487000544e-06  1.84090982832207133621e-05
449  -1.87015056102624144252e+00  1.75682307611448096374e+00
450  -2.00866027830101723239e+00  1.24600343432661397891e+00
451  -2.34178078237131925832e+00  5.36811158349766781583e-01
452  -2.81953574022742170513e+00  5.78380965796554957770e-01
453  -3.41692054980172121859e+00  1.04774932487889871346e+00
454  -3.59464005684273590902e+00  3.17694647306394362118e+00
455  -3.43398779219590499778e+00  3.39355458090040862373e+00
456  -3.61798041213176894883e-05  -1.61019239387115675609e-06
457  0.00000000000000000000e+00  0.00000000000000000000e+00
458  0.00000000000000000000e+00  0.00000000000000000000e+00
459  0.00000000000000000000e+00  0.00000000000000000000e+00
460  0.00000000000000000000e+00  0.00000000000000000000e+00
461  0.00000000000000000000e+00  0.00000000000000000000e+00
462  0.00000000000000000000e+00  0.00000000000000000000e+00
463  0.00000000000000000000e+00  0.00000000000000000000e+00
464  0.00000000000000000000e+00  0.00000000000000000000e+00
465  0.00000000000000000000e+00  0.00000000000000000000e+00
466  0.00000000000000000000e+00  0.00000000000000000000e+00
467  0.00000000000000000000e+00  0.00000000000000000000e+00
468  0.00000000000000000000e+00  0.00000000000000000000e+00
469  0.00000000000000000000e+00  0.00000000000000000000e+00
470  0.00000000000000000000e+00  0.00000000000000000000e+00
471  0.00000000000000000000e+00  0.00000000000000000000e+00
472  0.00000000000000000000e+00  0.00000000000000000000e+00
473  0.00000000000000000000e+00  0.00000000000000000000e+00
474  0.00000000000000000000e+00  0.00000000000000000000e+00
475  0.00000000000000000000e+00  0.00000000000000000000e+00
476  0.00000000000000000000e+00  0.00000000000000000000e+00
477  0.00000000000000000000e+00  0.00000000000000000000e+00
478  0.00000000000000000000e+00  0.00000000000000000000e+00
479  0.00000000000000000000e+00  0.00000000000000000000e+00
480  0.00000000000000000000e+00  0.00000000000000000000e+00
481  0.00000000000000000000e+00  0.00000000000000000000e+00
482  0.00000000000000000000e+00  0.00000000000000000000e+00
483  0.00000000000000000000e+00  0.00000000000000000000e+00
484  0.00000000000000000000e+00  0.00000000000000000000e+00
485  0.00000000000000000000e+00  0.00000000000000000000e+00
486  0.00000000000000000000e+00  0.00000000000000000000e+00
487  0.00000000000000000000e+00  0.00000000000000000000e+00
488  0.00000000000000000000e+00  0.00000000000000000000e+00
489  0.00000000000000000000e+00  0.00000000000000000000e+00
490  0.00000000000000000000e+00  0.00000000000000000000e+00
491  0.00000000000000000000e+00  0.00000000000000000000e+00
492  0.00000000000000000000e+00  0.00000000000000000000e+00
493  0.00000000000000000000e+00  0.00000000000000000000e+00
494  0.00000000000000000000e+00  0.00000000000000000000e+00
